Date,Open,High,Low,Close,Adj Close,Volume
2018-06-13,11193.230469,11206.969727,11159.549805,11165.570313,11165.570313,36700
2018-06-14,11166.410156,11170.030273,11090.830078,11126.620117,11126.620117,36300
2018-06-15,11140.929688,11148.280273,11068.000000,11119.570313,11119.570313,36300
2018-06-18,11143.870117,11148.500000,11094.559570,11101.219727,11101.219727,27200
2018-06-19,11099.450195,11099.450195,11003.969727,11014.639648,11014.639648,27600
2018-06-20,11027.000000,11080.389648,11025.480469,11072.820313,11072.820313,27100
2018-06-21,11098.370117,11108.870117,11024.349609,11033.019531,11033.019531,76800
2018-06-22,11032.490234,11126.320313,10997.809570,11112.049805,11112.049805,32900
2018-06-25,11132.580078,11137.639648,11034.549805,11046.490234,11046.490234,31600
2018-06-26,11013.129883,11092.280273,11008.900391,11053.629883,11053.629883,35000
2018-06-27,11068.209961,11083.830078,10926.860352,10945.740234,10945.740234,31600
2018-06-28,10937.290039,10955.440430,10833.650391,10852.849609,10852.849609,29500
2018-06-29,10882.240234,10997.469727,10877.360352,10987.709961,10987.709961,53400
2018-07-02,11023.839844,11032.250000,10882.320313,10932.790039,10932.790039,34900
2018-07-03,10949.589844,11000.429688,10903.740234,10982.379883,10982.379883,28000
2018-07-04,10982.459961,11048.150391,10953.150391,11040.330078,11040.330078,28200
2018-07-05,11059.009766,11068.040039,10998.349609,11014.559570,11014.559570,32800
2018-07-06,11007.849609,11089.929688,11000.230469,11039.339844,11039.339844,30200
2018-07-09,11091.849609,11136.700195,11082.660156,11126.019531,11126.019531,27300
2018-07-10,11168.740234,11228.950195,11157.259766,11219.370117,11219.370117,22800
2018-07-11,11233.660156,11247.620117,11193.070313,11204.959961,11204.959961,30700
2018-07-12,11256.769531,11331.669922,11256.509766,11265.299805,11265.299805,33500
2018-07-13,11293.500000,11310.919922,11233.679688,11247.089844,11247.089844,31200
2018-07-16,11273.070313,11273.070313,11134.530273,11144.469727,11144.469727,28000
2018-07-17,11166.320313,11246.679688,11132.049805,11237.200195,11237.200195,34100
2018-07-18,11292.559570,11303.160156,11164.860352,11183.990234,11183.990234,52100
2018-07-19,11217.540039,11218.889648,11135.580078,11157.790039,11157.790039,34100
2018-07-20,11163.549805,11232.459961,11141.000000,11213.309570,11213.309570,33400
2018-07-23,11229.360352,11306.519531,11226.049805,11298.700195,11298.700195,27500
2018-07-24,11340.469727,11387.839844,11328.250000,11377.580078,11377.580078,45800
2018-07-25,11407.910156,11408.120117,11352.389648,11373.969727,11373.969727,45700
2018-07-26,11392.690430,11446.120117,11384.080078,11425.429688,11425.429688,44100
2018-07-27,11496.190430,11542.730469,11476.469727,11535.040039,11535.040039,41900
2018-07-30,11580.139648,11591.379883,11526.179688,11582.459961,11582.459961,43100
2018-07-31,11594.950195,11636.490234,11534.629883,11625.849609,11625.849609,42800
2018-08-01,11642.009766,11663.269531,11585.879883,11617.690430,11617.690430,43600
2018-08-02,11620.410156,11620.410156,11517.709961,11529.009766,11529.009766,30600
2018-08-03,11576.339844,11641.900391,11575.759766,11633.830078,11633.830078,42000
2018-08-06,11679.120117,11707.169922,11652.160156,11663.469727,11663.469727,29400
2018-08-07,11709.370117,11714.740234,11634.589844,11659.809570,11659.809570,41500
2018-08-08,11687.860352,11725.679688,11655.349609,11714.769531,11714.769531,30500
2018-08-09,11753.730469,11765.219727,11727.080078,11748.299805,11748.299805,38600
2018-08-10,11757.629883,11758.799805,11683.950195,11697.120117,11697.120117,32500
2018-08-13,11653.150391,11680.679688,11610.169922,11624.179688,11624.179688,29700
2018-08-14,11655.570313,11715.730469,11640.410156,11700.530273,11700.530273,28600
2018-08-16,11690.000000,11724.330078,11633.759766,11648.709961,11648.709961,28700
2018-08-17,11710.509766,11762.389648,11703.070313,11747.650391,11747.650391,22700
2018-08-20,11786.690430,11854.599609,11783.219727,11841.089844,11841.089844,29500
2018-08-21,11867.190430,11877.849609,11833.459961,11863.620117,11863.620117,27700
2018-08-23,11902.360352,11920.700195,11852.349609,11892.379883,11892.379883,36700
2018-08-24,11902.089844,11915.849609,11836.280273,11870.000000,11870.000000,30200
2018-08-27,11931.110352,12010.349609,11919.480469,12002.099609,12002.099609,28500
2018-08-28,12035.730469,12070.089844,12012.929688,12035.700195,12035.700195,25200
2018-08-29,12063.209961,12063.209961,11998.679688,12009.139648,12009.139648,31900
2018-08-30,12031.519531,12037.209961,11974.049805,12003.940430,12003.940430,27100
2018-08-31,12013.450195,12067.129883,11984.410156,12016.969727,12016.969727,38000
2018-09-03,12090.370117,12095.540039,11907.250000,11920.049805,11920.049805,31500
2018-09-04,11958.740234,11972.980469,11783.980469,11806.320313,11806.320313,32100
2018-09-05,11813.349609,11828.330078,11668.080078,11760.929688,11760.929688,44700
2018-09-06,11808.669922,11846.929688,11725.809570,11822.879883,11822.879883,32000
2018-09-07,11849.780273,11906.099609,11778.759766,11894.690430,11894.690430,40400
2018-09-10,11889.179688,11891.379883,11722.120117,11732.870117,11732.870117,46300
2018-09-11,11767.709961,11775.849609,11550.780273,11565.910156,11565.910156,35600
2018-09-12,11598.669922,11663.660156,11523.410156,11651.980469,11651.980469,35800
2018-09-14,11716.129883,11812.469727,11715.940430,11805.540039,11805.540039,30400
2018-09-17,11789.440430,11789.440430,11660.400391,11670.950195,11670.950195,26700
2018-09-18,11687.410156,11711.379883,11552.740234,11566.440430,11566.440430,36200
2018-09-19,11614.280273,11637.719727,11494.719727,11520.019531,11520.019531,34100
2018-09-21,11572.209961,11630.959961,11060.509766,11406.650391,11406.650391,73200
2018-09-24,11440.440430,11447.129883,11183.320313,11200.530273,11200.530273,48200
2018-09-25,11211.290039,11323.889648,11107.980469,11305.990234,11305.990234,47900
2018-09-26,11395.559570,11398.700195,11241.860352,11296.969727,11296.969727,44900
2018-09-27,11337.080078,11342.330078,11190.000000,11208.400391,11208.400391,37400
2018-09-28,11254.169922,11272.500000,11060.219727,11140.990234,11140.990234,48500
2018-10-01,11156.169922,11253.559570,11034.379883,11226.620117,11226.620117,45300
2018-10-03,11247.519531,11247.519531,11056.240234,11076.169922,11076.169922,49200
2018-10-04,11022.509766,11022.509766,10768.700195,10819.080078,10819.080078,45000
2018-10-05,10780.219727,10780.219727,10484.240234,10538.490234,10538.490234,64200
2018-10-08,10544.139648,10613.889648,10395.790039,10549.589844,10549.589844,51400
2018-10-09,10599.860352,10614.040039,10456.730469,10494.870117,10494.870117,56900
2018-10-10,10556.250000,10710.410156,10521.019531,10688.679688,10688.679688,51800
2018-10-11,10464.870117,10565.339844,10361.440430,10459.480469,10459.480469,56600
2018-10-12,10548.389648,10720.589844,10546.900391,10694.419922,10694.419922,54000
2018-10-15,10777.179688,10784.139648,10644.700195,10742.429688,10742.429688,27500
2018-10-16,10788.889648,10848.839844,10761.019531,10832.209961,10832.209961,35500
2018-10-17,10939.259766,10958.299805,10661.370117,10674.769531,10674.769531,39100
2018-10-19,10621.429688,10621.820313,10485.599609,10534.929688,10534.929688,39800
2018-10-22,10636.570313,10651.160156,10466.469727,10481.059570,10481.059570,35700
2018-10-23,10425.190430,10465.799805,10340.169922,10380.870117,10380.870117,30600
2018-10-24,10482.160156,10516.429688,10362.799805,10462.690430,10462.690430,43500
2018-10-25,10390.059570,10394.540039,10311.429688,10353.240234,10353.240234,40900
2018-10-26,10379.299805,10379.389648,10233.129883,10266.120117,10266.120117,50500
2018-10-29,10330.040039,10522.269531,10265.009766,10502.709961,10502.709961,78600
2018-10-30,10518.860352,10549.580078,10447.250000,10474.360352,10474.360352,43800
2018-10-31,10499.730469,10668.000000,10388.849609,10661.719727,10661.719727,59800
2018-11-01,10719.650391,10727.360352,10627.830078,10661.280273,10661.280273,46300
2018-11-02,10752.730469,10891.290039,10739.870117,10825.299805,10825.299805,75700
2018-11-05,10853.950195,10854.219727,10762.259766,10803.490234,10803.490234,41100
2018-11-06,10839.469727,10876.740234,10763.950195,10796.419922,10796.419922,36100
2018-11-07,10888.759766,10889.580078,10861.339844,10873.580078,10873.580078,5100
2018-11-09,10887.870117,10902.519531,10818.410156,10871.290039,10871.290039,32400
2018-11-12,10904.320313,10927.919922,10742.339844,10758.269531,10758.269531,31200
2018-11-13,10768.580078,10863.969727,10719.209961,10852.580078,10852.580078,29000
2018-11-14,10904.620117,10922.719727,10809.209961,10850.690430,10850.690430,58100
2018-11-15,10851.799805,10916.360352,10826.419922,10887.750000,10887.750000,45900
2018-11-16,10924.160156,10967.200195,10900.309570,10946.320313,10946.320313,48000
2018-11-19,10998.950195,11042.790039,10961.540039,11028.849609,11028.849609,40400
2018-11-20,11021.379883,11021.379883,10908.009766,10921.599609,10921.599609,36500
2018-11-21,10942.570313,10944.230469,10840.370117,10883.540039,10883.540039,42400
2018-11-22,10907.509766,10927.969727,10795.769531,10807.190430,10807.190430,33900
2018-11-26,10855.070313,10913.849609,10770.809570,10902.730469,10902.730469,39200
2018-11-27,10912.290039,10957.250000,10873.500000,10947.589844,10947.589844,36700
2018-11-28,10978.139648,11021.179688,10965.000000,10973.099609,10973.099609,46900
2018-11-29,11049.110352,11123.330078,11033.330078,11104.129883,11104.129883,63600
2018-11-30,11142.780273,11171.440430,11084.040039,11119.169922,11119.169922,53500
2018-12-03,11178.940430,11192.160156,11111.080078,11146.200195,11146.200195,63000
2018-12-04,11157.509766,11159.269531,11101.219727,11126.849609,11126.849609,37400
2018-12-05,11095.150391,11097.299805,10992.009766,11023.070313,11023.070313,41600
2018-12-06,10971.660156,10972.969727,10824.719727,10834.650391,10834.650391,41000
2018-12-07,10885.230469,10934.139648,10840.589844,10922.490234,10922.490234,44700
2018-12-10,10786.540039,10793.559570,10704.379883,10715.610352,10715.610352,38100
2018-12-11,10611.950195,10821.969727,10574.040039,10802.040039,10802.040039,47000
2018-12-12,10839.790039,11014.240234,10814.099609,11001.360352,11001.360352,43700
2018-12-13,11074.150391,11113.440430,11021.809570,11061.980469,11061.980469,43700
2018-12-14,11072.990234,11102.099609,11029.509766,11077.830078,11077.830078,42400
2018-12-17,11122.400391,11178.480469,11122.400391,11167.540039,11167.540039,31220600
2018-12-18,11157.900391,11199.519531,11102.480469,11191.410156,11191.410156,38206400
2018-12-19,11221.400391,11282.040039,11220.179688,11265.959961,11265.959961,37500
2018-12-20,11220.889648,11262.179688,11182.940430,11248.719727,11248.719727,39882600
2018-12-21,11258.179688,11272.700195,11031.849609,11047.690430,11047.690430,42507700
2018-12-24,11078.839844,11089.769531,10944.620117,10958.980469,10958.980469,28684200
2018-12-26,10951.160156,11032.110352,10817.400391,11015.490234,11015.490234,34200
2018-12-27,11104.490234,11117.259766,11053.469727,11059.190430,11059.190430,31047300
2018-12-28,11092.589844,11185.059570,11092.589844,11152.400391,11152.400391,24343200
2018-12-31,11196.599609,11220.419922,11154.459961,11161.019531,11161.019531,19054200
2019-01-01,null,null,null,null,null,null
2019-01-02,11179.940430,11192.690430,11032.740234,11079.009766,11079.009766,34170200
2019-01-03,11092.530273,11115.200195,10951.129883,10961.269531,10961.269531,35200
2019-01-04,10987.919922,11031.540039,10922.080078,11015.740234,11015.740234,33789100
2019-01-07,11099.500000,11117.480469,11033.650391,11048.400391,11048.400391,30759500
2019-01-08,11077.879883,11099.160156,11019.639648,11081.360352,11081.360352,29868800
2019-01-09,11133.870117,11149.889648,11029.629883,11128.570313,11128.570313,40800
2019-01-10,11143.360352,11146.200195,11094.589844,11110.030273,11110.030273,33889800
2019-01-11,11133.790039,11140.389648,11031.299805,11079.830078,11079.830078,30600
2019-01-14,11109.589844,11111.950195,10980.900391,11027.299805,11027.299805,36900
2019-01-15,11054.759766,11174.459961,11054.759766,11165.969727,11165.969727,35500
2019-01-16,11183.620117,11213.469727,11158.009766,11169.290039,11169.290039,31700
2019-01-17,11194.080078,11213.660156,11124.450195,11180.599609,11180.599609,37200
2019-01-18,11196.120117,11208.419922,11127.580078,11165.660156,11165.660156,35700
2019-01-21,11187.209961,11247.269531,11152.969727,11199.759766,11199.759766,32900
2019-01-22,11215.809570,11215.849609,11112.620117,11174.480469,11174.480469,30300
2019-01-23,11190.459961,11201.139648,11073.919922,11092.120117,11092.120117,28700
2019-01-24,11103.080078,11116.440430,11059.950195,11101.580078,11101.580078,36500
2019-01-25,11122.190430,11182.639648,10996.150391,11020.480469,11020.480469,47600
2019-01-28,11041.660156,11046.629883,10860.450195,10886.110352,10886.110352,46100
2019-01-29,10898.820313,10921.830078,10821.230469,10883.129883,10883.129883,37289900
2019-01-30,10942.019531,10949.280273,10842.429688,10876.620117,10876.620117,38924800
2019-01-31,10932.969727,11058.019531,10908.679688,11054.820313,11054.820313,39416800
2019-02-01,11080.679688,11209.040039,11035.830078,11120.919922,11120.919922,57123600
2019-02-04,11121.910156,11133.790039,11031.209961,11121.530273,11121.530273,34100
2019-02-05,11122.570313,11156.459961,11097.019531,11124.910156,11124.910156,37738200
2019-02-06,11157.200195,11256.730469,11148.900391,11242.709961,11242.709961,32163000
2019-02-07,11259.870117,11315.009766,11243.290039,11271.259766,11271.259766,35100
2019-02-08,11248.740234,11251.190430,11112.049805,11129.969727,11129.969727,41400
2019-02-11,11135.839844,11136.719727,11032.179688,11060.929688,11060.929688,34700
2019-02-12,11064.759766,11087.250000,10991.509766,11001.240234,11001.240234,28600
2019-02-14,10953.349609,10960.980469,10890.009766,10920.230469,10920.230469,51800
2019-02-15,10945.230469,10952.769531,10775.169922,10870.110352,10870.110352,41200
2019-02-18,10884.280273,10900.400391,10769.209961,10778.219727,10778.219727,29000
2019-02-19,10791.070313,10870.700195,10736.719727,10753.929688,10753.929688,24300
2019-02-20,10807.719727,10896.280273,10796.540039,10884.700195,10884.700195,26700
2019-02-21,10907.959961,10964.110352,10877.400391,10944.009766,10944.009766,26900
2019-02-22,10951.480469,10973.250000,10925.200195,10959.309570,10959.309570,33400
2019-02-25,10991.669922,11059.820313,10965.759766,11052.679688,11052.679688,30100
2019-02-26,10991.000000,11061.360352,10892.429688,11005.080078,11005.080078,41400
2019-02-27,11050.889648,11126.990234,10933.669922,10985.299805,10985.299805,37000
2019-02-28,11025.950195,11040.290039,10974.519531,10988.690430,10988.690430,25700
2019-03-01,11030.709961,11074.120117,11021.360352,11060.209961,11060.209961,36400
2019-03-05,11078.330078,11203.349609,11023.019531,11199.799805,11199.799805,46600
2019-03-06,11236.679688,11275.480469,11219.540039,11263.120117,11263.120117,40000
2019-03-07,11295.849609,11304.339844,11242.469727,11266.049805,11266.049805,40500
2019-03-08,11273.200195,11273.200195,11216.919922,11246.360352,11246.360352,76400
2019-03-11,11268.419922,11411.669922,11266.690430,11397.179688,11397.179688,36500
2019-03-12,11455.250000,11543.320313,11453.610352,11519.580078,11519.580078,44200
2019-03-13,11541.780273,11565.070313,11495.919922,11553.120117,11553.120117,40800
2019-03-14,11577.139648,11595.190430,11523.750000,11551.660156,11551.660156,34100
2019-03-15,11556.969727,11680.339844,11555.700195,11620.080078,11620.080078,39400
2019-03-18,11650.730469,11716.150391,11604.650391,11644.469727,11644.469727,193500
2019-03-19,11680.549805,11725.509766,11643.429688,11717.500000,11717.500000,184200
2019-03-20,11737.120117,11744.230469,11687.900391,11701.219727,11701.219727,47300
2019-03-22,11719.959961,11753.410156,11611.429688,11630.809570,11630.809570,59500
2019-03-25,11592.099609,11592.099609,11488.669922,11529.259766,11529.259766,43400
2019-03-26,11553.139648,11665.089844,11533.219727,11648.419922,11648.419922,38000
2019-03-27,11685.660156,11715.679688,11587.480469,11617.809570,11617.809570,43800
2019-03-28,11644.169922,11760.320313,11627.200195,11743.110352,11743.110352,39600
2019-04-01,11863.629883,11931.480469,11840.870117,11859.500000,11859.500000,49100
2019-04-02,11893.450195,11902.650391,11839.480469,11886.469727,11886.469727,60500
2019-04-03,11920.700195,11943.650391,11809.839844,11824.259766,11824.259766,45700
2019-04-04,11842.990234,11844.230469,11742.110352,11783.629883,11783.629883,83000
2019-04-05,11825.799805,11870.969727,11798.540039,11845.889648,11845.889648,44000
2019-04-08,11874.940430,11891.349609,11735.530273,11784.179688,11784.179688,39400
2019-04-09,11793.490234,11862.679688,11747.429688,11851.349609,11851.349609,39400
2019-04-10,11840.790039,11860.809570,11754.929688,11764.759766,11764.759766,39100
2019-04-11,11776.750000,11790.500000,11736.139648,11779.509766,11779.509766,37800
2019-04-12,11802.230469,11841.759766,11771.089844,11829.169922,11829.169922,37900
2019-04-15,11843.650391,11890.139648,11836.730469,11873.620117,11873.620117,40400
2019-04-16,11911.540039,11993.429688,11911.540039,11970.110352,11970.110352,38200
2019-04-18,12012.509766,12029.440430,11907.820313,11922.469727,11922.469727,33700
2019-04-22,11922.150391,11922.269531,11742.309570,11758.549805,11758.549805,39900
2019-04-23,11791.900391,11809.450195,11730.059570,11743.769531,11743.769531,28400
2019-04-24,11771.259766,11893.120117,11740.459961,11883.110352,11883.110352,30800
2019-04-25,11893.570313,11947.610352,11784.459961,11802.219727,11802.219727,34900
2019-04-26,11839.780273,11896.320313,11814.650391,11885.519531,11885.519531,32700
2019-04-30,11885.259766,11887.709961,11787.480469,11868.070313,11868.070313,52100
2019-05-02,11871.780273,11909.150391,11819.679688,11834.389648,11834.389648,44800
2019-05-03,11844.719727,11871.509766,11806.889648,11820.360352,11820.360352,30800
2019-05-06,11754.809570,11754.809570,11687.200195,11707.919922,11707.919922,35800
2019-05-07,11763.919922,11769.360352,11597.139648,11607.690430,11607.690430,34100
2019-05-08,11598.099609,11598.990234,11457.230469,11468.799805,11468.799805,41700
2019-05-09,11460.129883,11470.330078,11366.839844,11415.879883,11415.879883,36600
2019-05-10,11437.389648,11461.440430,11367.679688,11393.320313,11393.320313,41300
2019-05-13,11395.799805,11411.139648,11228.719727,11254.099609,11254.099609,38200
2019-05-14,11261.099609,11393.410156,11207.799805,11322.610352,11322.610352,51600
2019-05-15,11375.719727,11392.129883,11238.030273,11256.500000,11256.500000,46400
2019-05-16,11270.629883,11381.830078,11236.660156,11348.849609,11348.849609,47300
2019-05-17,11373.830078,11512.469727,11347.219727,11495.679688,11495.679688,46100
2019-05-20,11724.400391,11934.440430,11688.030273,11919.129883,11919.129883,60300
2019-05-21,11955.490234,11976.280273,11771.500000,11797.129883,11797.129883,64500
2019-05-22,11833.209961,11866.820313,11775.219727,11823.389648,11823.389648,51100
2019-05-23,11971.570313,12130.870117,11713.410156,11757.910156,11757.910156,71700
2019-05-24,11836.530273,11967.059570,11769.000000,11957.009766,11957.009766,48900
2019-05-27,11979.250000,12073.440430,11925.059570,12039.030273,12039.030273,48700
2019-05-28,12069.889648,12076.610352,11997.889648,12059.419922,12059.419922,46800
2019-05-29,12058.950195,12059.000000,11957.929688,11979.370117,11979.370117,34200
2019-05-30,12005.030273,12079.030273,11983.190430,12061.469727,12061.469727,39200
2019-05-31,12107.519531,12156.320313,11953.429688,12044.070313,12044.070313,45000
2019-06-03,12072.849609,12215.389648,12046.889648,12205.049805,12205.049805,56900
2019-06-04,12194.099609,12224.080078,12131.570313,12144.500000,12144.500000,37300
2019-06-06,12156.580078,12158.950195,11948.049805,11961.660156,11961.660156,48600
2019-06-07,11974.070313,12006.740234,11876.629883,11982.009766,11982.009766,34300
2019-06-10,12033.019531,12084.519531,11986.589844,12030.690430,12030.690430,33400
2019-06-11,12060.490234,12114.280273,12012.419922,12082.879883,12082.879883,34000
2019-06-12,12090.509766,12091.509766,11982.820313,12013.379883,12013.379883,27700
2019-06-13,11996.690430,12031.290039,11922.919922,12015.099609,12015.099609,43400
2019-06-14,12030.650391,12030.879883,11897.660156,11920.879883,11920.879883,38400
2019-06-17,11935.660156,11942.089844,11751.450195,11764.980469,11764.980469,29400
2019-06-18,11788.540039,11821.299805,11737.929688,11788.519531,11788.519531,34600
2019-06-19,11827.200195,11892.879883,11711.509766,11780.269531,11780.269531,39600
2019-06-20,11761.419922,11938.480469,11720.900391,11928.250000,11928.250000,41400
2019-06-21,11928.969727,11929.299805,11807.709961,11828.990234,11828.990234,38000
2019-06-24,11826.440430,11858.830078,11781.250000,11808.160156,11808.160156,49900
2019-06-25,11811.540039,11913.169922,11756.230469,11899.379883,11899.379883,24800
2019-06-26,11880.620117,11979.879883,11863.839844,11956.849609,11956.849609,28900
2019-06-27,11968.309570,12020.839844,11942.370117,11964.070313,11964.070313,27300
2019-06-28,11978.070313,11988.719727,11897.049805,11909.669922,11909.669922,26100
2019-07-01,11951.269531,12005.540039,11951.269531,11985.709961,11985.709961,23100
2019-07-02,12020.209961,12035.440430,11940.240234,12030.309570,12030.309570,24700
2019-07-03,12058.519531,12067.049805,12014.059570,12043.320313,12043.320313,28500
2019-07-04,12067.469727,12088.690430,12049.410156,12066.509766,12066.509766,27100
2019-07-05,12092.730469,12104.759766,11909.910156,11926.019531,11926.019531,46100
2019-07-08,11910.889648,11910.889648,11640.580078,11672.809570,11672.809570,43400
2019-07-09,11679.889648,11698.250000,11575.509766,11674.150391,11674.150391,36700
2019-07-10,11671.309570,11713.879883,11596.509766,11613.820313,11613.820313,27400
2019-07-11,11668.469727,11712.660156,11638.809570,11698.679688,11698.679688,28900
2019-07-12,11730.299805,11762.009766,11665.209961,11678.110352,11678.110352,25300
2019-07-15,11749.740234,11751.900391,11654.730469,11711.809570,11711.809570,29000
2019-07-16,11728.059570,11799.530273,11692.009766,11794.019531,11794.019531,40000
2019-07-17,11804.679688,11832.900391,11779.950195,11814.209961,11814.209961,35600
2019-07-18,11810.549805,11810.549805,11699.580078,11709.139648,11709.139648,40800
2019-07-19,11756.129883,11758.410156,11504.480469,11524.839844,11524.839844,42100
2019-07-22,11523.070313,11523.070313,11399.139648,11452.759766,11452.759766,38300
2019-07-23,11479.950195,11493.519531,11405.559570,11428.849609,11428.849609,33000
2019-07-24,11432.269531,11456.200195,11316.429688,11349.559570,11349.559570,36800
2019-07-25,11374.349609,11447.599609,11329.129883,11343.330078,11343.330078,31300
2019-07-26,11344.519531,11402.099609,11302.339844,11381.599609,11381.599609,40100
2019-07-29,11416.490234,11416.490234,11243.179688,11280.269531,11280.269531,36700
2019-07-30,11297.620117,11357.709961,11152.139648,11164.830078,11164.830078,39900
2019-07-31,11131.519531,11235.540039,11082.089844,11210.780273,11210.780273,44400
2019-08-01,11184.139648,11184.139648,10978.169922,11077.330078,11077.330078,39600
2019-08-02,11050.839844,11176.059570,10940.820313,11095.160156,11095.160156,51900
2019-08-05,11025.570313,11025.570313,10888.809570,10966.429688,10966.429688,42900
2019-08-06,10925.450195,11120.589844,10916.330078,11057.240234,11057.240234,40200
2019-08-07,11068.219727,11087.400391,10943.059570,10964.780273,10964.780273,51500
2019-08-08,10999.490234,11158.349609,10955.200195,11136.099609,11136.099609,44300
2019-08-09,11190.610352,11292.959961,11169.070313,11219.799805,11219.799805,54100
2019-08-13,11262.480469,11262.480469,10997.910156,11018.950195,11018.950195,47700
2019-08-14,11094.750000,11167.959961,11032.080078,11124.480469,11124.480469,121600
2019-08-16,11136.919922,11159.580078,11016.769531,11139.290039,11139.290039,42300
2019-08-19,11180.740234,11240.950195,11136.440430,11146.719727,11146.719727,30000
2019-08-20,11158.990234,11169.950195,11074.059570,11105.839844,11105.839844,35500
2019-08-21,11100.860352,11122.339844,10995.530273,11004.629883,11004.629883,48800
2019-08-22,11010.160156,11010.160156,10809.969727,10828.629883,10828.629883,99800
2019-08-23,10808.610352,10949.200195,10722.860352,10915.459961,10915.459961,59900
2019-08-26,11110.809570,11151.530273,10844.980469,11140.849609,11140.849609,64100
2019-08-27,11188.009766,11237.070313,11143.169922,11202.959961,11202.959961,58800
2019-08-28,11207.610352,11225.360352,11082.259766,11137.849609,11137.849609,45800
2019-08-29,11120.450195,11120.450195,11018.820313,11055.750000,11055.750000,49600
2019-08-30,11099.730469,11159.540039,10990.030273,11139.780273,11139.780273,50500
2019-09-03,11093.700195,11093.759766,10884.330078,10911.179688,10911.179688,42800
2019-09-04,10918.280273,10964.490234,10848.629883,10951.009766,10951.009766,43900
2019-09-05,10980.540039,11027.419922,10933.459961,10960.230469,10960.230469,46900
2019-09-06,10992.750000,11063.480469,10976.700195,11054.089844,11054.089844,41200
2019-09-09,11055.200195,11138.190430,11004.919922,11114.990234,11114.990234,41900
2019-09-11,11140.419922,11175.490234,11128.620117,11157.269531,11157.269531,53600
2019-09-12,11178.290039,11212.959961,11097.849609,11112.780273,11112.780273,58000
2019-09-13,11135.969727,11210.719727,11070.129883,11203.139648,11203.139648,56400
2019-09-16,11150.950195,11188.160156,11102.269531,11135.230469,11135.230469,39400
2019-09-17,11144.879883,11144.959961,10926.950195,10944.629883,10944.629883,37400
2019-09-18,10986.860352,11011.910156,10931.620117,10974.259766,10974.259766,43200
2019-09-19,10988.200195,10988.200195,10800.639648,10834.230469,10834.230469,57000
2019-09-20,10866.179688,11521.150391,10821.009766,11433.030273,11433.030273,120500
2019-09-23,11660.080078,11843.650391,11637.919922,11749.209961,11749.209961,111000
2019-09-24,11767.950195,11800.040039,11682.209961,11732.280273,11732.280273,58300
2019-09-25,11726.969727,11726.969727,11551.400391,11574.790039,11574.790039,60800
2019-09-26,11605.459961,11743.709961,11599.769531,11708.219727,11708.219727,61700
2019-09-27,11714.889648,11731.530273,11636.059570,11643.870117,11643.870117,63200
2019-09-30,11658.070313,11658.070313,11499.879883,11580.940430,11580.940430,77900
2019-10-01,11632.620117,11664.910156,11347.599609,11465.320313,11465.320313,113700
2019-10-03,11427.299805,11477.219727,11362.820313,11418.389648,11418.389648,89600
2019-10-04,11494.730469,11496.570313,11261.019531,11272.269531,11272.269531,75600
2019-10-07,11314.360352,11316.469727,11199.259766,11212.000000,11212.000000,69100
2019-10-09,11234.480469,11404.089844,11173.349609,11396.809570,11396.809570,60100
2019-10-10,11388.049805,11388.049805,11287.780273,11309.459961,11309.459961,54000
2019-10-11,11341.780273,11433.219727,11262.000000,11376.730469,11376.730469,72800
2019-10-14,11403.990234,11491.059570,11369.339844,11409.150391,11409.150391,55300
2019-10-15,11435.080078,11533.759766,11416.030273,11498.809570,11498.809570,60800
2019-10-16,11539.650391,11559.679688,11488.719727,11539.889648,11539.889648,57200
2019-10-17,11554.089844,11693.500000,11527.759766,11680.089844,11680.089844,79400
2019-10-18,11692.620117,11791.049805,11653.559570,11769.280273,11769.280273,83800
2019-10-22,11765.129883,11822.030273,11692.110352,11704.580078,11704.580078,85500
2019-10-23,11734.570313,11765.450195,11668.290039,11720.750000,11720.750000,68200
2019-10-24,11761.870117,11790.419922,11638.700195,11687.400391,11687.400391,62300
2019-10-25,11735.070313,11744.129883,11591.349609,11681.389648,11681.389648,76300
2019-10-27,null,null,null,null,null,null
2019-10-29,11749.190430,11916.179688,11730.790039,11893.540039,11893.540039,77900
2019-10-30,11957.750000,11991.230469,11896.589844,11955.950195,11955.950195,174000
2019-10-31,12000.919922,12064.950195,11976.120117,11999.139648,11999.139648,116500
2019-11-01,12010.700195,12044.440430,11973.429688,12012.719727,12012.719727,85500
2019-11-04,12054.290039,12108.169922,12021.040039,12051.549805,12051.549805,87700
2019-11-05,12088.990234,12094.219727,11970.480469,12020.929688,12020.929688,75100
2019-11-06,12029.870117,12107.070313,11959.089844,12067.209961,12067.209961,65100
2019-11-07,12117.950195,12129.799805,12055.660156,12116.790039,12116.790039,59600
2019-11-08,12113.959961,12136.240234,11987.320313,12003.440430,12003.440430,72500
2019-11-11,12003.570313,12033.709961,11962.849609,12015.360352,12015.360352,63500
2019-11-13,12020.860352,12054.530273,11916.679688,11932.610352,11932.610352,62600
2019-11-14,11945.219727,11981.139648,11887.389648,11956.469727,11956.469727,52400
2019-11-15,11992.660156,12051.839844,11963.469727,11974.709961,11974.709961,50400
2019-11-18,11999.259766,12025.700195,11954.980469,11971.839844,11971.839844,50200
2019-11-19,12015.589844,12040.929688,11969.639648,12020.429688,12020.429688,60100
